Date,Crop,Price_per_Ton_EGP
2023-08-30,Cotton (قطن),19170.07
2023-08-31,Cotton (قطن),19097.81
2023-09-01,Cotton (قطن),19076.35
2023-09-02,Cotton (قطن),19013.15
2023-09-03,Cotton (قطن),18922.37
2023-09-04,Cotton (قطن),18796.61
2023-09-05,Cotton (قطن),18844.18
2023-09-06,Cotton (قطن),19018.0
2023-09-07,Cotton (قطن),19170.73
2023-09-08,Cotton (قطن),18959.14
2023-09-09,Cotton (قطن),19129.25
2023-09-10,Cotton (قطن),19058.1
2023-09-11,Cotton (قطن),19124.64
2023-09-12,Cotton (قطن),18965.0
2023-09-13,Cotton (قطن),18962.46
2023-09-14,Cotton (قطن),18985.55
2023-09-15,Cotton (قطن),18738.77
2023-09-16,Cotton (قطن),18805.81
2023-09-17,Cotton (قطن),18983.4
2023-09-18,Cotton (قطن),18932.8
2023-09-19,Cotton (قطن),19112.34
2023-09-20,Cotton (قطن),19059.31
2023-09-21,Cotton (قطن),19162.1
2023-09-22,Cotton (قطن),18804.6
2023-09-23,Cotton (قطن),19142.64
2023-09-24,Cotton (قطن),19342.12
2023-09-25,Cotton (قطن),19274.55
2023-09-26,Cotton (قطن),18953.82
2023-09-27,Cotton (قطن),18972.08
2023-09-28,Cotton (قطن),18730.52
2023-09-29,Cotton (قطن),18772.26
2023-09-30,Cotton (قطن),18808.99
2023-10-01,Cotton (قطن),18642.78
2023-10-02,Cotton (قطن),18785.93
2023-10-03,Cotton (قطن),18881.79
2023-10-04,Cotton (قطن),19003.2
2023-10-05,Cotton (قطن),18979.6
2023-10-06,Cotton (قطن),18742.37
2023-10-07,Cotton (قطن),18864.2
2023-10-08,Cotton (قطن),18798.83
2023-10-09,Cotton (قطن),18565.62
2023-10-10,Cotton (قطن),18743.74
2023-10-11,Cotton (قطن),19034.04
2023-10-12,Cotton (قطن),19003.32
2023-10-13,Cotton (قطن),19302.74
2023-10-14,Cotton (قطن),19292.09
2023-10-15,Cotton (قطن),19210.77
2023-10-16,Cotton (قطن),19092.06
2023-10-17,Cotton (قطن),19313.59
2023-10-18,Cotton (قطن),19172.66
2023-10-19,Cotton (قطن),19259.18
2023-10-20,Cotton (قطن),19151.66
2023-10-21,Cotton (قطن),19059.12
2023-10-22,Cotton (قطن),19190.31
2023-10-23,Cotton (قطن),19110.12
2023-10-24,Cotton (قطن),19026.37
2023-10-25,Cotton (قطن),19173.44
2023-10-26,Cotton (قطن),19390.37
2023-10-27,Cotton (قطن),19464.59
2023-10-28,Cotton (قطن),19344.07
2023-10-29,Cotton (قطن),19245.38
2023-10-30,Cotton (قطن),19235.47
2023-10-31,Cotton (قطن),19261.92
2023-11-01,Cotton (قطن),19092.27
2023-11-02,Cotton (قطن),19179.48
2023-11-03,Cotton (قطن),19171.3
2023-11-04,Cotton (قطن),18893.16
2023-11-05,Cotton (قطن),18733.28
2023-11-06,Cotton (قطن),18637.38
2023-11-07,Cotton (قطن),18606.41
2023-11-08,Cotton (قطن),18870.03
2023-11-09,Cotton (قطن),18886.25
2023-11-10,Cotton (قطن),18740.9
2023-11-11,Cotton (قطن),18755.04
2023-11-12,Cotton (قطن),18683.55
2023-11-13,Cotton (قطن),18713.88
2023-11-14,Cotton (قطن),18782.87
2023-11-15,Cotton (قطن),18946.46
2023-11-16,Cotton (قطن),18925.33
2023-11-17,Cotton (قطن),19154.0
2023-11-18,Cotton (قطن),19273.34
2023-11-19,Cotton (قطن),19150.69
2023-11-20,Cotton (قطن),19465.95
2023-11-21,Cotton (قطن),19499.11
2023-11-22,Cotton (قطن),19358.29
2023-11-23,Cotton (قطن),19591.02
2023-11-24,Cotton (قطن),19887.82
2023-11-25,Cotton (قطن),19868.34
2023-11-26,Cotton (قطن),19778.63
2023-11-27,Cotton (قطن),19738.96
2023-11-28,Cotton (قطن),19832.72
2023-11-29,Cotton (قطن),20011.31
2023-11-30,Cotton (قطن),20084.17
2023-12-01,Cotton (قطن),20087.08
2023-12-02,Cotton (قطن),20299.82
2023-12-03,Cotton (قطن),20241.3
2023-12-04,Cotton (قطن),20384.74
2023-12-05,Cotton (قطن),20330.71
2023-12-06,Cotton (قطن),20384.93
2023-12-07,Cotton (قطن),20357.86
2023-12-08,Cotton (قطن),20339.84
2023-12-09,Cotton (قطن),20273.99
2023-12-10,Cotton (قطن),20466.87
2023-12-11,Cotton (قطن),20348.5
2023-12-12,Cotton (قطن),20229.43
2023-12-13,Cotton (قطن),20539.96
2023-12-14,Cotton (قطن),20679.42
2023-12-15,Cotton (قطن),20314.86
2023-12-16,Cotton (قطن),20223.68
2023-12-17,Cotton (قطن),19945.92
2023-12-18,Cotton (قطن),19797.77
2023-12-19,Cotton (قطن),19321.86
2023-12-20,Cotton (قطن),19296.61
2023-12-21,Cotton (قطن),19121.03
2023-12-22,Cotton (قطن),19126.16
2023-12-23,Cotton (قطن),18878.96
2023-12-24,Cotton (قطن),18888.39
2023-12-25,Cotton (قطن),18823.58
2023-12-26,Cotton (قطن),19046.72
2023-12-27,Cotton (قطن),19256.71
2023-12-28,Cotton (قطن),19373.22
2023-12-29,Cotton (قطن),19323.36
2023-12-30,Cotton (قطن),19620.74
2023-12-31,Cotton (قطن),19387.79
2024-01-01,Cotton (قطن),19177.68
2024-01-02,Cotton (قطن),19165.98
2024-01-03,Cotton (قطن),19505.37
2024-01-04,Cotton (قطن),19476.74
2024-01-05,Cotton (قطن),19451.4
2024-01-06,Cotton (قطن),19237.69
2024-01-07,Cotton (قطن),19382.59
2024-01-08,Cotton (قطن),19529.0
2024-01-09,Cotton (قطن),19651.22
2024-01-10,Cotton (قطن),19561.12
2024-01-11,Cotton (قطن),19459.82
2024-01-12,Cotton (قطن),19270.97
2024-01-13,Cotton (قطن),19289.1
2024-01-14,Cotton (قطن),19133.01
2024-01-15,Cotton (قطن),18962.78
2024-01-16,Cotton (قطن),18906.03
2024-01-17,Cotton (قطن),18839.86
2024-01-18,Cotton (قطن),18766.79
2024-01-19,Cotton (قطن),18844.79
2024-01-20,Cotton (قطن),18865.08
2024-01-21,Cotton (قطن),18830.7
2024-01-22,Cotton (قطن),18867.4
2024-01-23,Cotton (قطن),18728.31
2024-01-24,Cotton (قطن),18754.14
2024-01-25,Cotton (قطن),18787.16
2024-01-26,Cotton (قطن),18572.52
2024-01-27,Cotton (قطن),18733.08
2024-01-28,Cotton (قطن),18612.46
2024-01-29,Cotton (قطن),18637.97
2024-01-30,Cotton (قطن),18824.98
2024-01-31,Cotton (قطن),18976.55
2024-02-01,Cotton (قطن),18994.78
2024-02-02,Cotton (قطن),18953.86
2024-02-03,Cotton (قطن),19109.79
2024-02-04,Cotton (قطن),19225.17
2024-02-05,Cotton (قطن),19146.93
2024-02-06,Cotton (قطن),19042.56
2024-02-07,Cotton (قطن),18746.92
2024-02-08,Cotton (قطن),18785.58
2024-02-09,Cotton (قطن),18789.06
2024-02-10,Cotton (قطن),18975.7
2024-02-11,Cotton (قطن),19046.1
2024-02-12,Cotton (قطن),19263.1
2024-02-13,Cotton (قطن),19175.67
2024-02-14,Cotton (قطن),19363.88
2024-02-15,Cotton (قطن),19302.33
2024-02-16,Cotton (قطن),19437.06
2024-02-17,Cotton (قطن),19236.64
2024-02-18,Cotton (قطن),19290.58
2024-02-19,Cotton (قطن),19011.84
2024-02-20,Cotton (قطن),18991.0
2024-02-21,Cotton (قطن),19076.56
2024-02-22,Cotton (قطن),19018.19
2024-02-23,Cotton (قطن),18880.66
2024-02-24,Cotton (قطن),19027.86
2024-02-25,Cotton (قطن),19032.88
2024-02-26,Cotton (قطن),18980.22
2024-02-27,Cotton (قطن),19007.52
2024-02-28,Cotton (قطن),19424.27
2024-02-29,Cotton (قطن),19618.76
2024-03-01,Cotton (قطن),19814.84
2024-03-02,Cotton (قطن),19902.07
2024-03-03,Cotton (قطن),19949.14
2024-03-04,Cotton (قطن),19612.03
2024-03-05,Cotton (قطن),19532.67
2024-03-06,Cotton (قطن),19483.26
2024-03-07,Cotton (قطن),19224.88
2024-03-08,Cotton (قطن),19074.29
2024-03-09,Cotton (قطن),18800.36
2024-03-10,Cotton (قطن),18817.95
2024-03-11,Cotton (قطن),18964.26
2024-03-12,Cotton (قطن),19153.92
2024-03-13,Cotton (قطن),19239.91
2024-03-14,Cotton (قطن),19119.31
2024-03-15,Cotton (قطن),18853.53
2024-03-16,Cotton (قطن),18614.14
2024-03-17,Cotton (قطن),18448.05
2024-03-18,Cotton (قطن),18339.07
2024-03-19,Cotton (قطن),18339.55
2024-03-20,Cotton (قطن),18211.96
2024-03-21,Cotton (قطن),18287.42
2024-03-22,Cotton (قطن),18277.26
2024-03-23,Cotton (قطن),18303.59
2024-03-24,Cotton (قطن),18499.44
2024-03-25,Cotton (قطن),18347.26
2024-03-26,Cotton (قطن),18434.96
2024-03-27,Cotton (قطن),18457.8
2024-03-28,Cotton (قطن),18432.74
2024-03-29,Cotton (قطن),18590.51
2024-03-30,Cotton (قطن),18747.35
2024-03-31,Cotton (قطن),18630.38
2024-04-01,Cotton (قطن),18628.05
2024-04-02,Cotton (قطن),18695.22
2024-04-03,Cotton (قطن),18679.24
2024-04-04,Cotton (قطن),18791.94
2024-04-05,Cotton (قطن),18859.04
2024-04-06,Cotton (قطن),19158.8
2024-04-07,Cotton (قطن),18954.09
2024-04-08,Cotton (قطن),18960.5
2024-04-09,Cotton (قطن),18848.94
2024-04-10,Cotton (قطن),18964.21
2024-04-11,Cotton (قطن),18746.21
2024-04-12,Cotton (قطن),18822.64
2024-04-13,Cotton (قطن),18752.54
2024-04-14,Cotton (قطن),18666.72
2024-04-15,Cotton (قطن),18473.94
2024-04-16,Cotton (قطن),18428.27
2024-04-17,Cotton (قطن),18614.91
2024-04-18,Cotton (قطن),18634.97
2024-04-19,Cotton (قطن),18752.83
2024-04-20,Cotton (قطن),19026.1
2024-04-21,Cotton (قطن),19089.08
2024-04-22,Cotton (قطن),19028.53
2024-04-23,Cotton (قطن),19121.73
2024-04-24,Cotton (قطن),19063.02
2024-04-25,Cotton (قطن),19010.12
2024-04-26,Cotton (قطن),18804.72
2024-04-27,Cotton (قطن),18966.06
2024-04-28,Cotton (قطن),18930.36
2024-04-29,Cotton (قطن),18979.67
2024-04-30,Cotton (قطن),18846.07
2024-05-01,Cotton (قطن),18933.04
2024-05-02,Cotton (قطن),18840.11
2024-05-03,Cotton (قطن),18839.99
2024-05-04,Cotton (قطن),18992.56
2024-05-05,Cotton (قطن),19131.83
2024-05-06,Cotton (قطن),19148.94
2024-05-07,Cotton (قطن),18903.88
2024-05-08,Cotton (قطن),19372.71
2024-05-09,Cotton (قطن),19654.23
2024-05-10,Cotton (قطن),19782.0
2024-05-11,Cotton (قطن),19688.12
2024-05-12,Cotton (قطن),19689.9
2024-05-13,Cotton (قطن),19626.91
2024-05-14,Cotton (قطن),19834.73
2024-05-15,Cotton (قطن),19892.05
2024-05-16,Cotton (قطن),19792.06
2024-05-17,Cotton (قطن),19738.78
2024-05-18,Cotton (قطن),19923.98
2024-05-19,Cotton (قطن),20180.7
2024-05-20,Cotton (قطن),20426.32
2024-05-21,Cotton (قطن),20555.93
2024-05-22,Cotton (قطن),20533.76
2024-05-23,Cotton (قطن),20062.91
2024-05-24,Cotton (قطن),20122.53
2024-05-25,Cotton (قطن),20136.95
2024-05-26,Cotton (قطن),20172.29
2024-05-27,Cotton (قطن),20194.36
2024-05-28,Cotton (قطن),20009.05
2024-05-29,Cotton (قطن),20105.93
2024-05-30,Cotton (قطن),20213.67
2024-05-31,Cotton (قطن),20328.55
2024-06-01,Cotton (قطن),20482.69
2024-06-02,Cotton (قطن),20585.08
2024-06-03,Cotton (قطن),20534.97
2024-06-04,Cotton (قطن),20535.36
2024-06-05,Cotton (قطن),20559.65
2024-06-06,Cotton (قطن),20586.04
2024-06-07,Cotton (قطن),20745.61
2024-06-08,Cotton (قطن),20851.61
2024-06-09,Cotton (قطن),21172.25
2024-06-10,Cotton (قطن),21511.86
2024-06-11,Cotton (قطن),21532.04
2024-06-12,Cotton (قطن),20964.37
2024-06-13,Cotton (قطن),21157.32
2024-06-14,Cotton (قطن),21083.27
2024-06-15,Cotton (قطن),20969.64
2024-06-16,Cotton (قطن),20916.04
2024-06-17,Cotton (قطن),20854.81
2024-06-18,Cotton (قطن),20951.98
2024-06-19,Cotton (قطن),20722.99
2024-06-20,Cotton (قطن),20565.82
2024-06-21,Cotton (قطن),20621.37
2024-06-22,Cotton (قطن),20718.45
2024-06-23,Cotton (قطن),20817.9
2024-06-24,Cotton (قطن),20702.64
2024-06-25,Cotton (قطن),20558.26
2024-06-26,Cotton (قطن),20484.2
2024-06-27,Cotton (قطن),20521.69
2024-06-28,Cotton (قطن),20745.58
2024-06-29,Cotton (قطن),20439.11
2024-06-30,Cotton (قطن),20406.22
2024-07-01,Cotton (قطن),20206.1
2024-07-02,Cotton (قطن),19957.62
2024-07-03,Cotton (قطن),20101.59
2024-07-04,Cotton (قطن),20181.78
2024-07-05,Cotton (قطن),20247.26
2024-07-06,Cotton (قطن),20383.05
2024-07-07,Cotton (قطن),20308.3
2024-07-08,Cotton (قطن),20240.18
2024-07-09,Cotton (قطن),20564.4
2024-07-10,Cotton (قطن),20523.34
2024-07-11,Cotton (قطن),20629.12
2024-07-12,Cotton (قطن),20625.16
2024-07-13,Cotton (قطن),20342.58
2024-07-14,Cotton (قطن),20030.13
2024-07-15,Cotton (قطن),19937.11
2024-07-16,Cotton (قطن),20088.93
2024-07-17,Cotton (قطن),20200.17
2024-07-18,Cotton (قطن),20329.86
2024-07-19,Cotton (قطن),20173.98
2024-07-20,Cotton (قطن),20408.12
2024-07-21,Cotton (قطن),20254.75
2024-07-22,Cotton (قطن),20277.63
2024-07-23,Cotton (قطن),20266.63
2024-07-24,Cotton (قطن),20230.71
2024-07-25,Cotton (قطن),20421.27
2024-07-26,Cotton (قطن),20304.88
2024-07-27,Cotton (قطن),20091.42
2024-07-28,Cotton (قطن),20083.03
2024-07-29,Cotton (قطن),20011.27
2024-07-30,Cotton (قطن),20505.72
2024-07-31,Cotton (قطن),20594.67
2024-08-01,Cotton (قطن),20520.37
2024-08-02,Cotton (قطن),20348.68
2024-08-03,Cotton (قطن),20053.01
2024-08-04,Cotton (قطن),19885.23
2024-08-05,Cotton (قطن),19888.13
2024-08-06,Cotton (قطن),20087.54
2024-08-07,Cotton (قطن),20240.75
2024-08-08,Cotton (قطن),20259.73
2024-08-09,Cotton (قطن),20195.54
2024-08-10,Cotton (قطن),20219.81
2024-08-11,Cotton (قطن),20125.63
2024-08-12,Cotton (قطن),20366.68
2024-08-13,Cotton (قطن),20321.29
2024-08-14,Cotton (قطن),20291.0
2024-08-15,Cotton (قطن),19940.99
2024-08-16,Cotton (قطن),19893.73
2024-08-17,Cotton (قطن),20000.97
2024-08-18,Cotton (قطن),19822.28
2024-08-19,Cotton (قطن),19690.85
2024-08-20,Cotton (قطن),19790.66
2024-08-21,Cotton (قطن),19549.79
2024-08-22,Cotton (قطن),19688.82
2024-08-23,Cotton (قطن),19589.1
2024-08-24,Cotton (قطن),19510.65
2024-08-25,Cotton (قطن),19321.65
2024-08-26,Cotton (قطن),19357.7
2024-08-27,Cotton (قطن),19705.78
2024-08-28,Cotton (قطن),19801.88
2024-08-29,Cotton (قطن),19650.88
2024-08-30,Cotton (قطن),19799.64
2024-08-31,Cotton (قطن),19730.35
2024-09-01,Cotton (قطن),19914.52
2024-09-02,Cotton (قطن),20013.32
2024-09-03,Cotton (قطن),19549.45
2024-09-04,Cotton (قطن),19376.26
2024-09-05,Cotton (قطن),19495.15
2024-09-06,Cotton (قطن),19494.96
2024-09-07,Cotton (قطن),19318.29
2024-09-08,Cotton (قطن),19199.98
2024-09-09,Cotton (قطن),18890.62
2024-09-10,Cotton (قطن),18853.8
2024-09-11,Cotton (قطن),19161.69
2024-09-12,Cotton (قطن),19258.59
2024-09-13,Cotton (قطن),19563.18
2024-09-14,Cotton (قطن),19671.46
2024-09-15,Cotton (قطن),19801.38
2024-09-16,Cotton (قطن),20073.19
2024-09-17,Cotton (قطن),20105.38
2024-09-18,Cotton (قطن),20052.8
2024-09-19,Cotton (قطن),20183.13
2024-09-20,Cotton (قطن),20376.56
2024-09-21,Cotton (قطن),20279.85
2024-09-22,Cotton (قطن),20146.83
2024-09-23,Cotton (قطن),20142.83
2024-09-24,Cotton (قطن),20242.68
2024-09-25,Cotton (قطن),20337.47
2024-09-26,Cotton (قطن),20098.9
2024-09-27,Cotton (قطن),20360.67
2024-09-28,Cotton (قطن),20239.51
2024-09-29,Cotton (قطن),20174.75
2024-09-30,Cotton (قطن),20014.35
2024-10-01,Cotton (قطن),20394.11
2024-10-02,Cotton (قطن),20405.44
2024-10-03,Cotton (قطن),20252.83
2024-10-04,Cotton (قطن),20357.48
2024-10-05,Cotton (قطن),20447.96
2024-10-06,Cotton (قطن),20394.94
2024-10-07,Cotton (قطن),20496.23
2024-10-08,Cotton (قطن),20347.68
2024-10-09,Cotton (قطن),20249.06
2024-10-10,Cotton (قطن),19922.92
2024-10-11,Cotton (قطن),19699.79
2024-10-12,Cotton (قطن),19946.49
2024-10-13,Cotton (قطن),20168.35
2024-10-14,Cotton (قطن),20153.97
2024-10-15,Cotton (قطن),20379.27
2024-10-16,Cotton (قطن),20331.23
2024-10-17,Cotton (قطن),20270.81
2024-10-18,Cotton (قطن),20255.51
2024-10-19,Cotton (قطن),20213.13
2024-10-20,Cotton (قطن),20157.36
2024-10-21,Cotton (قطن),20305.52
2024-10-22,Cotton (قطن),20304.85
2024-10-23,Cotton (قطن),20388.7
2024-10-24,Cotton (قطن),20520.55
2024-10-25,Cotton (قطن),20556.11
2024-10-26,Cotton (قطن),20388.07
2024-10-27,Cotton (قطن),20162.84
2024-10-28,Cotton (قطن),20163.06
2024-10-29,Cotton (قطن),20115.47
2024-10-30,Cotton (قطن),20106.9
2024-10-31,Cotton (قطن),20083.02
2024-11-01,Cotton (قطن),20449.31
2024-11-02,Cotton (قطن),20228.76
2024-11-03,Cotton (قطن),19909.49
2024-11-04,Cotton (قطن),19938.81
2024-11-05,Cotton (قطن),19862.06
2024-11-06,Cotton (قطن),19889.43
2024-11-07,Cotton (قطن),19957.24
2024-11-08,Cotton (قطن),20130.35
2024-11-09,Cotton (قطن),19885.03
2024-11-10,Cotton (قطن),19782.57
2024-11-11,Cotton (قطن),19828.21
2024-11-12,Cotton (قطن),19925.39
2024-11-13,Cotton (قطن),20236.32
2024-11-14,Cotton (قطن),20361.88
2024-11-15,Cotton (قطن),20335.88
2024-11-16,Cotton (قطن),20185.13
2024-11-17,Cotton (قطن),20083.63
2024-11-18,Cotton (قطن),19978.18
2024-11-19,Cotton (قطن),20060.25
2024-11-20,Cotton (قطن),20082.92
2024-11-21,Cotton (قطن),19868.82
2024-11-22,Cotton (قطن),19788.22
2024-11-23,Cotton (قطن),19904.98
2024-11-24,Cotton (قطن),19943.21
2024-11-25,Cotton (قطن),20014.34
2024-11-26,Cotton (قطن),20057.97
2024-11-27,Cotton (قطن),20288.49
2024-11-28,Cotton (قطن),20310.81
2024-11-29,Cotton (قطن),20240.19
2024-11-30,Cotton (قطن),20090.48
2024-12-01,Cotton (قطن),20115.95
2024-12-02,Cotton (قطن),19738.26
2024-12-03,Cotton (قطن),19699.41
2024-12-04,Cotton (قطن),19657.71
2024-12-05,Cotton (قطن),19442.61
2024-12-06,Cotton (قطن),19293.34
2024-12-07,Cotton (قطن),19405.14
2024-12-08,Cotton (قطن),19430.51
2024-12-09,Cotton (قطن),19436.93
2024-12-10,Cotton (قطن),19474.45
2024-12-11,Cotton (قطن),19480.31
2024-12-12,Cotton (قطن),19659.11
2024-12-13,Cotton (قطن),19670.42
2024-12-14,Cotton (قطن),19444.89
2024-12-15,Cotton (قطن),19683.02
2024-12-16,Cotton (قطن),19732.61
2024-12-17,Cotton (قطن),19638.67
2024-12-18,Cotton (قطن),19445.53
2024-12-19,Cotton (قطن),19500.21
2024-12-20,Cotton (قطن),19478.36
2024-12-21,Cotton (قطن),19710.62
2024-12-22,Cotton (قطن),19655.3
2024-12-23,Cotton (قطن),19526.69
2024-12-24,Cotton (قطن),19658.48
2024-12-25,Cotton (قطن),19795.12
2024-12-26,Cotton (قطن),19818.7
2024-12-27,Cotton (قطن),19918.87
2024-12-28,Cotton (قطن),19912.35
2024-12-29,Cotton (قطن),19947.0
2024-12-30,Cotton (قطن),20121.75
2024-12-31,Cotton (قطن),20215.98
2025-01-01,Cotton (قطن),20191.02
2025-01-02,Cotton (قطن),20394.73
2025-01-03,Cotton (قطن),20041.29
2025-01-04,Cotton (قطن),20350.83
2025-01-05,Cotton (قطن),20097.08
2025-01-06,Cotton (قطن),20005.59
2025-01-07,Cotton (قطن),20002.46
2025-01-08,Cotton (قطن),19983.92
2025-01-09,Cotton (قطن),20138.74
2025-01-10,Cotton (قطن),19984.35
2025-01-11,Cotton (قطن),20028.17
2025-01-12,Cotton (قطن),19946.56
2025-01-13,Cotton (قطن),19996.38
2025-01-14,Cotton (قطن),19992.63
2025-01-15,Cotton (قطن),20012.96
2025-01-16,Cotton (قطن),19937.27
2025-01-17,Cotton (قطن),19867.97
2025-01-18,Cotton (قطن),19918.69
2025-01-19,Cotton (قطن),20068.27
2025-01-20,Cotton (قطن),19986.97
2025-01-21,Cotton (قطن),19865.5
2025-01-22,Cotton (قطن),19966.76
2025-01-23,Cotton (قطن),19971.53
2025-01-24,Cotton (قطن),20106.14
2025-01-25,Cotton (قطن),19980.7
2025-01-26,Cotton (قطن),19724.6
2025-01-27,Cotton (قطن),19655.86
2025-01-28,Cotton (قطن),19552.49
2025-01-29,Cotton (قطن),19552.64
2025-01-30,Cotton (قطن),19469.46
2025-01-31,Cotton (قطن),19593.33
2025-02-01,Cotton (قطن),19563.19
2025-02-02,Cotton (قطن),19599.21
2025-02-03,Cotton (قطن),19636.67
2025-02-04,Cotton (قطن),19680.08
2025-02-05,Cotton (قطن),19690.98
2025-02-06,Cotton (قطن),19782.44
2025-02-07,Cotton (قطن),19678.3
2025-02-08,Cotton (قطن),19903.77
2025-02-09,Cotton (قطن),19884.17
2025-02-10,Cotton (قطن),19703.65
2025-02-11,Cotton (قطن),19748.41
2025-02-12,Cotton (قطن),19637.59
2025-02-13,Cotton (قطن),19754.57
2025-02-14,Cotton (قطن),20103.49
2025-02-15,Cotton (قطن),20003.3
2025-02-16,Cotton (قطن),20071.25
2025-02-17,Cotton (قطن),19826.31
2025-02-18,Cotton (قطن),19913.07
2025-02-19,Cotton (قطن),19799.17
2025-02-20,Cotton (قطن),19724.68
2025-02-21,Cotton (قطن),19578.99
2025-02-22,Cotton (قطن),19708.59
2025-02-23,Cotton (قطن),19879.72
2025-02-24,Cotton (قطن),19903.51
2025-02-25,Cotton (قطن),19794.39
2025-02-26,Cotton (قطن),20053.59
2025-02-27,Cotton (قطن),19962.05
2025-02-28,Cotton (قطن),19658.99
2025-03-01,Cotton (قطن),19749.22
2025-03-02,Cotton (قطن),19605.19
2025-03-03,Cotton (قطن),19775.38
2025-03-04,Cotton (قطن),19740.31
